class,GLCM_pan,Mean_Green,Mean_Red,Mean_NIR,SD_pan
n,112.1184211,213.6315789,104.5789474,604.6315789,16.65404878
n,116.8624454,220.4482759,100.3793103,621.1724138,16.01812291
n,136.557971,207.6538462,93.03846154,618.3076923,32.66415077
n,127.7176259,190.6285714,85.37142857,375.4285714,30.93157689
n,128.0503145,211.25,99.25,588.25,27.45887835
n,134.3337347,238.6360153,109.6206897,783.8467433,24.59846802
n,130.3320313,198,87,426.25,17.77539996
n,136.0596026,224.4736842,98,625.5789474,20.35474857
n,109.7785714,199.3333333,86.44444444,506.4444444,9.669858988
n,112.6232558,215.037037,99.62962963,601.4074074,24.18027856
n,108.8173077,228.7692308,98.15384615,686.1538462,22.65747
n,132.0223684,217.7916667,99.91666667,625.8125,27.81504358
n,127.0266223,220.300885,101.2920354,693.7787611,28.91910559
n,136.7603858,202.0705882,90.11764706,527.9294118,24.65960933
n,149.359375,213.5,100.1666667,650.75,17.54102335
n,125.0506329,240.28,116.84,408.2,20.06294096
n,110.1019417,251.7692308,120.7692308,903,23.05126779
n,113.203125,229.5,103.3333333,725.6666667,30.58957702
n,129.9504505,213.7857143,94.21428571,628.6428571,42.94989962
n,138.0681004,209.6226415,89.96226415,588.4339623,23.34222313
n,126.5179924,267.5522388,154.6119403,338.4925373,21.77260516
n,116.9464832,199.8536585,85.24390244,422.5853659,38.55316099
n,107.4314286,224.9545455,102.3181818,695.6818182,17.09846303
n,140.2176871,212.6486486,99.18918919,628.2432432,34.21051573
n,118.5111111,225.2105263,100.6315789,702.754386,26.41645075
n,108.3113497,216.2926829,95.46341463,651.2682927,20.97989179
n,148.2175,218.68,95.8,604,36.11758574
n,124.7113095,225.3809524,101.952381,648.047619,29.95378148
n,123.2320675,209,91,216.8,20.21704451
n,119.8656126,208.3052632,93.2,565.9578947,31.3630338
n,154.3317308,208.7692308,93.84615385,561.3076923,11.92183616
n,143.0894819,200.95,86.6,445.575,26.6856586
n,127.0125899,210.3142857,93.05714286,532.8285714,29.9345681
n,121.014881,263.7619048,146.4285714,237.0952381,34.20188164
n,126.9250681,220.2608696,101.2173913,694.7608696,31.27372445
n,133.4945227,222,96.65,651.775,34.69351524
n,128.2243714,248.0769231,114.4307692,854.5846154,25.89512759
n,132.6905109,214.8372093,95.37209302,638.4651163,19.88966319
n,118.5245232,214.6304348,95.89130435,549.8913043,38.46015295
n,138.0171429,224.3636364,104,721.6363636,20.61372407
n,124.2941176,204.3529412,91.88235294,544.7647059,24.36742962
n,140.8506944,205.1388889,90.25,472.6111111,22.2345799
n,119.130988,210.6547619,93.23809524,623.3095238,26.05415823
n,121.5173611,230.5416667,103.0416667,768.125,28.70144518
n,117.5302419,237.1290323,107.6129032,786.0967742,58.59355762
n,133.2803347,225.4666667,102,725.2,15.78804048
n,123.3654709,262.0714286,138.3214286,244.5,24.06146466
n,130.8841463,214.1474359,103.0064103,163.4038462,15.86081908
n,134.2291105,198.7,86.14285714,377.9571429,28.89672321
n,118.4348958,227.6666667,106.4583333,736.8333333,23.1222596
n,101.5135135,231.2857143,106.4285714,791.5714286,21.27852227
n,123.4402277,205.1818182,88.42424242,515.030303,26.20551677
n,137.9895833,208,96,562.6666667,34.38376151
n,162.45,217.8,97,672.6,25.30296425
n,134.8095238,189.25,76.16666667,230.1111111,10.95825412
n,125.6718995,189.55,82.35,251.575,17.86265308
n,132.0807537,188.9361702,75.85106383,250.0851064,18.1658772
n,122.921371,191.4193548,84.93548387,315.1612903,21.50420427
n,128.4590411,198.6428571,88.67857143,340.0178571,27.15231599
n,121.3319444,202.3111111,88.95555556,468.4,21.84676149
n,121.624,222.8023256,103.8255814,669.9534884,26.46748671
n,132.1578947,212.2131148,99.52459016,532.7868852,29.27612751
n,132.4395161,210.3548387,95.12903226,637.2580645,29.67019547
n,140.7318117,217.9545455,97.02272727,649.3636364,29.21743614
n,122.514881,254.3333333,120,885.4285714,35.03532393
n,119.8541194,212.746988,97.48192771,575.0120482,32.47255505
n,105.2670157,216.3333333,101.6666667,684.6666667,12.64334476
n,118.8636364,242.7878788,121.3939394,552.4545455,28.21171435
n,106.5555556,201.2222222,83.55555556,467.6666667,33.4269057
n,144.0314465,196.5,88.55,455.8,16.88460838
n,119.0455531,205.4827586,92.86206897,527.5862069,30.38570914
n,135.1489028,199.525,90.15,472.55,28.78618375
n,150.859375,220,103,622,25.35713657
n,140.6183575,210.1923077,94.53846154,600.5,25.45766732
n,140.6026786,220.7142857,105.5714286,666.1428571,46.5153036
n,124.5425532,251.4150943,119.754717,914.9433962,31.50810075
n,107.6356784,250.12,118.92,943.76,22.28807753
n,130.4825688,204.6285714,97.54285714,111.5428571,4.246487144
n,135.9861878,245.7391304,124.2608696,384.9130435,24.5231267
n,135.6218487,212.1333333,93.4,512.4,25.89328527
n,128.5746585,221.8656716,102.1119403,614.0597015,30.08465075
n,108.9472789,226.0810811,105.3783784,704.1621622,27.49904042
n,123.8305439,250.9333333,119.85,793.5166667,19.28766877
n,105.9145299,219.7272727,97.63636364,606.2272727,18.27979284
n,126.4013776,231.15,105.53,704.05,31.89623802
n,132.4309291,214.1456311,99.09708738,609.5631068,23.36655011
n,153.859375,206,91,549,13.11249404
n,115.1931818,199.0909091,82.18181818,431.8181818,37.56515002
n,103.4166667,223,102.1111111,623.1111111,22.15656969
n,132.292887,228.1333333,109.5333333,693.7333333,32.82451658
n,118.4945355,224.0869565,102.6521739,637.9130435,32.42096687
n,136.009542,213.1818182,97,593.4848485,37.99893672
n,130.3588435,200.2702703,89.94594595,444.1621622,34.09894082
n,104.2651515,231.28,106.64,718.28,24.7918051
n,87.484375,277,129,965,4.656984003
n,117.5249781,233.9166667,112.9444444,707.9861111,21.19496777
n,134.0718182,240.0434783,113.3115942,749.115942,28.71549325
n,154.85625,222.3,102.3,654.1,21.6988479
n,137.4569231,233.7073171,108.195122,688.9756098,39.79274086
n,130.8853535,266.256,148.272,429.384,21.21100997
n,136.3710526,238.5,114.9166667,730.25,26.35069971
n,131.0292648,243.0909091,112.5454545,867.0340909,21.98940567
n,157.3645833,239.3333333,117.3333333,712.3333333,19.72026594
n,116.5362096,262.3170732,134.9268293,659.1707317,16.69533129
n,116.5752089,254.6,122.6444444,738.5555556,29.25930052
n,136.4926829,261.7692308,137.1538462,438.7692308,19.50208607
n,116.779661,212.6666667,99.26666667,335.8666667,23.06570326
n,120.2044403,240.2352941,118.9705882,705.1911765,26.93321228
n,137.165,250.84,121.16,790.52,21.85457389
n,170.296875,242,109,789,11.75531795
n,147.1944444,251.8888889,129.9444444,691.5555556,25.34460032
n,134.5963597,255.0769231,131.4102564,659.6410256,22.80607437
n,114.5625,228.375,105.625,661.5,31.8745098
n,136.1348684,219.0263158,105.9736842,568.5263158,46.75222009
n,115.1363636,242.9090909,113.6363636,652.5454545,22.55828081
n,128.3210375,250.4,136.7636364,186.5,22.34153379
n,133.6448141,245.5,118.359375,682.171875,38.24300385
n,120.1087282,253.5555556,131.3174603,612.4126984,31.6812792
n,119.3715953,246.0206186,120.2371134,708.9587629,24.50821861
n,134.1032645,268.5425532,127.2553191,887.0638298,35.50436089
n,132.2440945,211.5,107.75,444.25,29.91211084
n,132.2489985,188.0634146,78.39512195,367.4243902,20.62188761
n,123.2974288,189.8,80.58888889,397.2111111,35.03024443
n,132.9221949,185.7662338,78.55844156,349.4025974,25.59113894
n,134.4332386,185.5168539,81.58426966,306.752809,16.8743023
n,129.7300102,171.5974441,70.40255591,206.8178914,10.5116657
n,131.5021552,236.1034483,113.9655172,599.3103448,27.37435897
n,124.7850799,204.2676056,91.25352113,523.9295775,35.92514645
n,119.8961625,193.3571429,87.67857143,332.2142857,11.61389913
n,122.125,205.3207547,91.05660377,399.245283,17.43396226
n,131.1306657,258.4775281,121.6011236,716.6123596,24.63314985
n,117.5700483,249.9230769,124.9615385,650.6346154,20.05505551
n,128.3848631,201.5897436,88.87179487,502.1794872,18.73044893
n,117.5590476,210.8787879,95.16666667,607.5151515,22.23148625
n,124.8795812,172.3,67.51666667,232.3166667,12.91829022
n,129.4375,214.7647059,100,438.8823529,45.13509134
n,117.9140244,205.2621359,91.32038835,433.7669903,28.01479821
n,128.7745005,180.7272727,77.32575758,311.7348485,26.18288241
n,127.3031826,252.397351,118.1523179,653.6754967,18.25216985
n,128.6147123,247.8505747,123.0114943,601.0229885,11.63035513
n,146.4464286,213.9285714,97.21428571,653.0714286,29.04043627
n,125.4041958,246.0333333,112.3666667,865.3,21.01436604
n,110.5147059,222.0588235,100.5882353,692.4705882,27.38157894
n,126.6035928,257.0943396,118.2264151,808.2264151,20.94523194
n,126.1952473,270.4795918,125.9387755,744.3265306,13.66283473
n,143.0869565,195.8076923,89.84615385,424.5,22.36163901
n,138.90625,222,98,668,52
n,125.8571429,246.1428571,120.0952381,500.1904762,17.63242735
n,116.3544423,252.1641791,113.4328358,879.0149254,20.56685007
n,118.8077634,276,133.4411765,718.5294118,17.0985339
n,131.3107769,244.44,110.72,522.64,41.06276172
n,128.2583333,215.2666667,92.6,395.3333333,34.00980251
n,113.8680556,217.7777778,92.44444444,623.7777778,53.86196349
n,134.7873303,186,78.28571429,373.1428571,14.44005908
n,136.0576172,198.6923077,84.47692308,249.6307692,8.595361347
n,135.9869452,199,82.25,423.3333333,22.8262991
n,135.3773006,192.3902439,77.73170732,428.4146341,26.73606872
n,129.363141,258.8274112,119.715736,731.8274112,15.22978336
n,128.123943,178.460076,74.34980989,270.243346,15.54335977
n,136.4479339,201.4605263,90.01315789,497.75,25.85494844
n,106.462963,181.5294118,74.88235294,271.7058824,13.07021231
n,118.5483539,272.7704918,134.1639344,765.7704918,25.52395316
n,116.9638158,189.1578947,78.84210526,366.5789474,22.95388609
n,119.0179641,188.3333333,82.47619048,354.6666667,21.71783597
n,123.7362924,280.2590674,132.7720207,826.0932642,19.90262477
n,131.3426488,202.8461538,88.28846154,362.9423077,20.98064584
n,127.8448898,183.826087,78.18322981,198.6055901,10.57964734
n,136.1424242,181.4761905,74.80952381,329.1904762,10.37199264
n,132.7208791,188.0116279,80.11627907,358.1511628,26.47719357
n,119.0609982,287.6764706,140.1470588,872.9411765,16.50469158
n,128.8581395,193.2839506,82.19753086,444.5925926,30.96654143
n,126.0751445,184.1818182,79.36363636,309.1818182,7.439008198
n,132.5247678,186.097561,79.82926829,397.4390244,24.76699268
n,134.5351271,201.1190476,89.70238095,505.4285714,33.93171038
n,123.5956848,209.9552239,92.20895522,601.9701493,33.2405786
n,119.7805643,212.8,89.55,389.35,35.33751548
n,121.6573913,202.375,90.69444444,558.0277778,30.37171971
n,116.3471455,207.3088235,91.19117647,540.8676471,38.58620365
n,124.8193344,240.5,113.1,753.25,14.94857853
n,128.5251799,198.8579235,87.92896175,487.3333333,31.09976299
n,123.1666667,249.0833333,116.5,930.5,17.78790944
n,131.3394569,267.3037975,127.8734177,791.7088608,20.76594528
n,112.7791667,207.2,90.36666667,560.0666667,34.24942822
n,118.8333333,242.9047619,111.5238095,594.952381,26.81032732
n,145.1126126,204.7142857,85.71428571,495.0714286,22.28582875
n,133.5096154,187.4347826,77.5,354.2173913,17.52466531
n,83.578125,193,85.5,421.5,4.145780988
n,111.5625,206.1578947,89.21052632,542.3684211,44.06284859
n,138.203125,241.5,109,557.75,42.29066091
n,124.8608924,252.4166667,124.25,595.1666667,26.56121729
n,125.828125,228.25,102,388.5,28.7967012
n,132.9133127,211.7560976,98.07317073,330.9268293,12.63268661
n,134.5162162,191.5142857,80.97142857,387.6,24.11968457
n,112.5973684,206.5833333,92.08333333,526.8333333,25.90524266
n,126.1021429,261.8977273,130.8295455,679.875,26.45005429
n,113.5956113,274.35,132.4,694.65,21.49947674
n,108.2695313,280,130.5,809.75,12.6318051
n,132.3789474,230.8333333,117.5833333,475.0833333,38.96650984
n,131.1542857,186.030303,76.8030303,323.5151515,18.76266637
n,119.9917197,199.0909091,84.8989899,391.1111111,25.02204721
n,114.34375,292.1666667,164.1666667,640.8333333,53.04943973
n,104.5945946,196.2857143,83.07142857,385,25.26674026
n,123.9189698,195.01,84.09,365.3,25.91936728
n,149.0416667,275.6666667,142.3333333,672,46.70980149
n,135.8412138,197.9775281,86.51685393,474.741573,25.86990751
n,148.1601563,193,83,376.5,20.48169915
n,112.173913,199.1304348,89.34782609,512.3043478,38.28976182
n,135.1063931,244.2272727,114.905303,634.7007576,23.53908419
n,123.9026549,272.78125,130.8125,644,20.35840966
n,127.4920906,178.7972973,72.67567568,215.3648649,11.20728234
n,128.5841709,207.68,96.72,535.44,35.6538974
n,109.125,336,190,579,87.35479022
n,140.7568627,194.125,80.25,343.625,17.99034029
n,0,336,190,579,0
n,118.9168502,204.3070175,89.20175439,509.0087719,25.23995035
n,116.23125,174.9,75.2,242.5,40.80306361
n,133.2128655,176.1481481,71.40740741,237.6666667,10.48926553
n,147.8026316,257.4736842,116.9473684,687.6315789,11.61024478
n,122.5668605,206.372093,89.86046512,494.9767442,26.23863941
n,138.6986301,199.1304348,87.47826087,458.9130435,8.872548518
n,139.172956,194.7,80.4,388.9,22.9085137
n,95.70535714,213.4285714,94.57142857,578.8571429,14.70110367
n,102.9166667,208.6666667,89.66666667,501.3333333,26.2974439
n,132.5554705,204.6463415,85.63414634,442.695122,35.47510669
n,131.5701493,206.1428571,89.47619048,453.0952381,20.86833794
n,127.1800198,224.8350515,99.28865979,675.8865979,8.520005778
n,130.4038109,180.6337209,77.04651163,270.4651163,11.85744803
n,132,187.3333333,78.64705882,334.372549,20.418422
n,119.8117519,208.8782609,92.66086957,526.9391304,35.35523854
n,131.3645931,178.810089,73.89020772,229.0059347,14.60430788
n,133.5235602,211.5,90,464.1944444,42.04945464
n,116.6964618,218.4411765,95.38235294,592.1176471,32.63836662
n,113.5770235,202.8333333,84.85416667,490.125,28.71190108
n,129.9530744,192.8974359,82.01282051,313.5897436,17.50563448
n,110.6022727,185.1818182,80.27272727,361.2727273,49.78764824
n,117.1603604,212.5,96.84285714,404.6285714,17.28111509
n,129.535009,188.8142857,82.48571429,214.2857143,12.00585741
n,142.2727273,205.1818182,91.72727273,457.1818182,15.64851536
n,136.6987952,198.0384615,85.19230769,310.1153846,9.723165165
n,127.872211,208.516129,95.96774194,377.7741935,28.86438923
n,126.895202,185.24,81.24,269.2,24.29012145
n,128.7888889,199.1764706,89.55882353,350.4117647,18.32690461
n,145.93125,199.9,89.9,476.1,10.30970417
n,129.9422096,176.625,74.1875,210.4553571,9.849792646
n,110.4375,204,87.59090909,509.6363636,28.00959104
n,120.6304348,206.2068966,99.17241379,529.6206897,21.67136447
n,130.6226506,178.1755725,76.13740458,262.5801527,16.40669177
n,139.2668024,210.8387097,93.67741935,548.5806452,33.91496375
n,106.4074074,204.0588235,91.41176471,571.8823529,24.02665763
n,132.3170213,190.8813559,80.55932203,338.4745763,24.59180105
n,120.0991379,211.9655172,91.82758621,557.9655172,21.47824716
n,86.61702128,197,78.33333333,324,9.533566431
n,107.5818182,214.2857143,97.28571429,565.7142857,23.58452017
n,107.9545455,188.3636364,79.45454545,318.3636364,26.99862255
n,119.4351852,211.3703704,97.92592593,433.7777778,23.00390615
n,107.5666667,197,86.11764706,441.7058824,31.65416496
n,132.9176398,187.5436893,80.86407767,231.2524272,17.21801344
n,123.9638158,190.9473684,88.89473684,416.3684211,35.83920693
n,144.5234987,180.0833333,82.64583333,327.6666667,13.92982163
n,125.2430556,180.6666667,91.66666667,338.3333333,21.73635516
n,115.2666667,185.5294118,76.58823529,293.4117647,18.65457262
n,109.3693467,215.4,95.96,637.28,33.61866148
n,127.136036,178.9428571,75.8,239.7428571,22.06090364
n,143.3138173,204.3703704,92.48148148,532.1851852,23.84517965
n,120.9509063,198.0240964,83.1686747,419.9036145,42.24430395
n,134.0620079,184.390625,80,323.828125,18.15202726
n,138.8083378,190.4827586,81.76724138,345.6896552,22.14604501
n,125.6265296,240.8682171,117.0852713,511.0077519,19.8476379
n,113.7078652,206.5777778,92.15555556,398.4444444,17.69444357
n,123.5595727,221.3636364,99.09090909,578.7142857,28.0039934
n,117.7826748,233.4216867,113.6506024,522.4457831,21.37951722
n,134.6780962,196.3821138,83.64227642,341.7804878,22.78847721
n,128.9598071,200.974359,86.17948718,369.4615385,23.2272879
n,121.6404199,204.0833333,93.16666667,415.6666667,24.52535536
n,150.671875,240.75,122.25,519.25,20.01210571
n,140.5833333,209,96,475.3333333,32.87476236
n,118.6013986,234.8888889,115.8333333,675.5,34.05500045
n,122.5929566,201.9220779,89.14285714,392.3376623,24.16320234
n,127.2915531,216.5217391,96.97826087,473.2826087,30.10612138
n,119.3233333,232.0177515,109.6982249,542.0887574,22.35035708
n,126.9768786,242.2236842,113.4736842,602.1578947,21.81312281
n,122.0212592,201.2727273,89.76623377,427.3636364,20.57858494
n,106.4285714,242.5714286,123.8571429,610.8571429,28.30807197
n,152.2847222,234.2222222,111.2222222,554,21.91904296
n,138.2625635,203.4054054,93.78378378,403.6666667,21.44280032
n,120.245509,224.0238095,112.1428571,475.9047619,17.40482705
n,139.3925781,206.65625,96,423.46875,22.11667834
n,118.1241935,236.2051282,101.9230769,654,23.50491996
n,159.3203125,238.5,113.5,522.5,11.73602893
n,109.5389222,240.7142857,114.3333333,632.3809524,19.3471684
n,136.3043478,236.3478261,110.3478261,605.826087,36.13720964
n,125.5883777,211.2307692,100.6153846,471.5384615,27.39501207
n,129.8720721,209.5571429,96.74285714,425.8857143,27.75770163
n,128.2554905,202.1395349,91.40697674,541.4302326,18.07633968
n,121.0884495,215.5409836,98.54098361,468.6229508,13.69773912
n,137.1650485,205.7692308,91.96153846,375.0384615,25.82408055
n,103.0382514,243.1304348,115.9130435,579.3043478,19.45981269
n,112.8046875,192.75,93.75,350.75,49.34809393
n,101.2916667,201.1111111,82.11111111,384.1111111,8.178562764
n,130.2608696,239.5652174,116.9565217,531.6956522,19.74717323
n,126.1157895,222.6111111,108.75,452.0555556,19.23608604
n,132.1321928,185.6422764,82.19512195,274.6178862,13.88297501
n,127.4038023,194.4457831,85.04819277,348.686747,17.53058833
n,136.720339,195.8269231,89.13461538,416.0192308,19.97365128
n,114.5357143,213.3333333,97.61904762,563.7619048,15.45383
n,128.6058651,214.6635514,99.28971963,597.5794393,41.04431372
n,119.0845182,208.2,94.175,424.975,24.96945321
n,138.7614679,214.2195122,94.04878049,482.3414634,29.17146585
n,115.2883275,218.7222222,95.63888889,620.8333333,21.98013975
n,121.8291457,214.04,92.68,516.56,32.0153963
n,134.3685504,221.8921569,102.4215686,516.9313725,33.69089796
n,107.8035714,198.9285714,89.5,578.5,12.71508826
n,125.3344191,207.2413793,88.96551724,405.2931034,23.10474134
n,115.8378192,207.3736264,92.91208791,460.3296703,23.80346105
n,127.1979167,219.2222222,101,517,19.90362583
n,136.2666052,206.8823529,88.75,579.8970588,23.00806144
n,137.1272727,208.2884615,92.90384615,476.5192308,21.43553705
n,135.2186589,194.8953488,84.37209302,393.5930233,22.91934798
n,134.6144578,208.1416667,92.79166667,448.6,29.44840002
n,100.5,212.5454545,88.27272727,546.6363636,13.22719463
n,126.6111111,219.4074074,98.88888889,503.5925926,17.94581083
n,122.0931135,229.1923077,109.9846154,557.0307692,20.23180606
n,132.8762102,200.1868132,88.82417582,476.032967,28.95310159
n,125.9242263,228.0847458,106.4576271,599.4576271,27.69007073
n,134.1552347,197.7428571,85.34285714,449.3714286,24.49089793
n,133.6512059,194.8382353,85.89705882,327.1176471,19.47916108
n,121.3892308,203.2926829,91.7398374,416.7560976,16.53205604
n,116.9196078,195.3125,85.1875,415.84375,31.5182084
n,107.277193,241.7777778,114.3888889,673.1111111,15.11488923
n,97.98181818,199.7142857,85.14285714,364.2857143,21.40570208
n,129.2687747,278.4166667,160.4166667,378.5,16.32971899
n,121.6149254,233.4235294,116.0470588,562.4352941,22.97334095
n,138.205314,228.8076923,112.5384615,559.2307692,14.7261491
n,122.9779202,198.9090909,90.625,509.3977273,33.33946827
n,108.5707071,233.64,112.2,590.36,20.75186739
n,134.9063502,195.755102,87.97959184,401.2142857,21.70206423
n,121.1404806,211.1323529,93.01470588,535.8676471,18.01515606
n,143.7086093,220.8947368,100.6842105,560.6315789,20.76781017
n,134.3484456,216.0927835,101.8247423,473.2061856,20.15153561
n,124.7262884,212.6965517,99.50344828,507.862069,26.12470232
n,125.4125,251.5,132.95,506.2,22.03656053
n,109.6439024,230.9615385,112.8076923,635.1153846,15.47688676
n,118.6767614,217.1078431,99.34313725,620.5,18.56810205
n,135.2848325,210.2957746,93.16901408,446.2676056,29.27565669
n,102.7,213.2,100.6,492,18.16516813
n,131.9306488,267.7857143,138.0357143,424.8571429,15.47459241
n,125.6642582,314.5496183,198.6030534,265.6030534,16.13709764
n,144.5958084,215.0952381,100.8095238,497.952381,12.14332399
n,157.0723684,204.2105263,87.26315789,578.7368421,10.43911247
n,125.7721612,234.5930233,116.3604651,534.0813953,26.93923816
n,125.1625,209.9,92.6,592.4,20.36565737
n,110.9574899,212.7741935,93.61290323,475.9032258,28.23389746
n,127.6560636,209.3492063,91.57142857,568.984127,31.43358145
n,133.6641975,213.0980392,95.03921569,600,24.14307603
n,138.4754768,200.4130435,93.36956522,403.673913,13.37133251
n,111.4469697,225.3636364,103.9090909,579.8787879,25.21995071
n,138.9683794,259,130.25,476,14.10008865
n,137.9155844,225.1025641,102.6410256,595.8717949,27.69425444
n,120.4330743,222.5517241,100.8551724,577.8275862,26.09609061
n,120.7901786,199.4285714,94.07142857,402.1428571,17.66640996
n,111.1728723,223.6666667,99.45833333,710,15.78413409
n,110.281457,212.1052632,95.26315789,591.7894737,30.48100085
n,136.5425532,211.1666667,96,515.75,35.27382961
n,117.5552347,212.8850575,93.3908046,623.3678161,20.16439242
n,134.1577947,222.1515152,98.45454545,714.6363636,21.50396636
n,136,207.2045455,91.65909091,476.8636364,28.07254291
n,120.1344196,217.5967742,98.12903226,503.1935484,21.83182933
n,127.1295181,309.8650794,188.515873,315.2142857,19.57907393
n,130.5852018,202.2857143,87.14285714,336.7142857,18.58279185
n,128.6200265,203.0736842,87.56842105,511.9789474,22.31431475
n,110.7904412,222.7647059,102.4705882,636.9411765,20.24247479
n,105.1854305,219.5263158,98.68421053,693.4210526,24.13007227
n,135.6609687,215.6363636,91,572.4545455,40.39310963
n,127.6273674,212.1654135,96.29323308,477.9323308,21.44673284
n,137.1693002,203.8928571,85.28571429,354.6071429,23.88247158
n,116.921288,215.7142857,97.28571429,532.2285714,30.07465541
n,117.1595214,239.0634921,115.2222222,620.3492063,26.63627331
n,122.6385135,209.7849462,91.94623656,576.516129,26.83134204
n,116.245283,201.275,87.1,407.275,17.42491033
n,129.8431983,223.7704918,102.6065574,647.3442623,23.78721854
n,133.444,279,169.5,392,8.63495802
n,138.4326923,218.0769231,98.11538462,556.9615385,27.88482759
n,137.458042,249.3333333,132.1111111,575.6111111,16.52429935
n,112.9038462,215.5833333,94.19444444,670.1388889,22.35382904
n,105.40625,340.8333333,228.2777778,253.6111111,11.50469577
n,124.7676508,212.6122449,91.20408163,650.6122449,18.75589037
n,138.7434555,194.8055556,84.04166667,470.625,27.8894941
n,125.7355584,207.1020408,90.14285714,605.7142857,24.33726308
n,135.3033708,206.1428571,87.14285714,402.1428571,24.64099372
n,138.6923077,204.4444444,89.40740741,509.7407407,17.18582374
n,132.6962248,322.4206897,202.6551724,271.6344828,9.695065369
n,132.0252336,208.2164179,89.57462687,577.6716418,35.22145593
n,123.2686962,287.3854167,174.4479167,332.15625,18.32625041
n,111.8092105,205.6842105,89.84210526,564.9473684,23.33936078
n,121.5037037,198.8823529,85.88235294,509.5882353,17.79798208
n,128.0042857,258.2444444,132.6222222,397.4444444,17.99629592
n,109.8951049,201.8888889,96.94444444,486.1666667,14.477846
n,140.6165541,208,96.24324324,448.2702703,20.8566361
n,132.2764045,212.1696429,95.08035714,620.8571429,30.85217051
n,125.845912,212.1,98.525,661.65,33.69120805
n,134.9087003,212.3333333,95.8974359,450.7606838,25.45685138
n,118.8655462,229.3333333,103.9333333,518.0666667,31.4320431
n,141.7841727,204.0857143,88.82857143,606.4,31.13150514
n,131.6991979,212.8297872,96.0212766,512.5319149,31.43138711
n,107.3946188,208.1428571,92.57142857,616.75,30.46526962
n,135.5842027,212.1984127,92.61904762,640.6190476,31.72601452
n,104.3080357,206.0714286,81,533,16.37833935
n,128.510929,215.6086957,95.60869565,776.5434783,33.22260516
n,112.703125,327.75,204.6666667,265.6666667,10.22625977
n,111.3684211,209.8709677,93.25806452,726.3870968,38.42543491
n,118.6466216,222.2150538,97.68817204,682.4946237,28.27173529
n,106.6037736,235.4,120.4,436.6,22.34837802
n,115.8761261,226.4642857,105.5357143,862.2857143,26.58743278
n,119.1554745,257.4418605,118.9883721,914.4418605,29.90323316
n,134.2800908,235.9759036,109.8433735,559.6144578,30.21088121
n,123.2001121,271.5688889,130.5955556,847.7288889,27.90005301
n,118.1503198,241.8813559,118.8813559,728.2372881,36.67725335
n,128.484544,258.3333333,120.5555556,867.5925926,29.79605012
n,123.5194245,308.25,190.2954545,206.6818182,17.09784373
n,125.5806916,295.0526316,173.556391,281.481203,19.02575384
n,129.9409722,244.1481481,121.8888889,561.3888889,20.90757143
n,125.0636008,228.6875,113.40625,451.5625,25.1500963
n,106.84375,262.375,128.0625,837.25,23.92362522
n,135.7969613,245.2173913,110.4347826,788.4130435,21.03845835
n,113.5039164,235.0208333,111.4166667,636.1666667,25.21428132
n,122.132716,263.5901639,142.5081967,585.7868852,26.53739382
n,125.7804348,234.1724138,115.2068966,451.1034483,27.72490992
n,128.7984791,229.4242424,116,403.6060606,26.57867715
n,135.0857605,223.3846154,114.5641026,363.7179487,20.56212024
n,107.8181818,276,123,923,20.65297689
n,116.8496622,254.7297297,116.1351351,776.4324324,30.54683025
n,112.0119048,257.6603774,120.8301887,871.3773585,28.03923407
n,112.7365591,261.2571429,126.5428571,803.9142857,21.74839426
n,124.8690037,242.0588235,122.8529412,499.0294118,23.64407722
n,139.7592025,258.4146341,121.7560976,819.1219512,33.45544952
n,133.9594972,259.7111111,125.0666667,758.2222222,34.4141372
n,129.1752988,204.5,98.75,166.5,7.688262157
n,131.3355372,207,97.10526316,264.1052632,21.21157109
n,110.3295455,229.0909091,108.7727273,564.8636364,15.59329428
n,101.275,273,124,924.2,22.67509647
n,121.0135397,256.7692308,115.2307692,708.9692308,22.78598136
n,129.401323,244.9122807,116.1578947,761.877193,34.94933236
n,139.1607143,221.5714286,107.5,510.0714286,20.4281968
n,119.4728435,266.2881356,140.0847458,463.220339,15.71159929
n,131.0958333,264.9666667,127.2,844.9666667,19.01402991
n,135.0708783,247.5365854,133.7073171,208.7804878,19.88997099
n,134.003937,213.90625,99.21875,427.4375,26.20694013
n,135.5,225.028169,106.2535211,551.5070423,33.19952247
n,132.1086957,206,97,399,0.471404521
n,129.4365672,223.0588235,109.2352941,467.4705882,29.28549365
n,130.6539862,193.2371795,88.78205128,234.2179487,16.37784635
n,127.8972458,216.7833333,102.3166667,360.6166667,28.18451111
n,120.3090909,253.516129,121.6774194,692.0645161,34.11543116
n,135.5365854,252.1136364,131.3863636,649.1590909,16.32735878
n,124.275,264.8,130.8,773.8,11.87602627
n,137.5985577,231.4230769,111.6923077,586.7307692,37.2001026
n,136.3321678,237.6111111,119.1666667,515.3333333,37.77536757
n,122.8482143,243.0714286,122.5,539.1428571,28.80874655
n,141.3045977,213.1818182,104.7272727,341.3636364,13.56100389
n,118.4295652,242.5555556,114.1388889,483.9166667,26.23344569
n,120.2293645,239.255814,111.372093,625.4883721,30.13079474
n,115.4551887,237.037037,106.2962963,527.2222222,13.66631536
n,133.1189427,247.6046512,127.6744186,557.5813953,16.90302567
n,125.392136,235.3050847,114.2881356,651.3898305,39.00747209
